Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
79	94.55	106.4	Neural Network (Specific Model)	11	0.911	123115	344.62464508801816	3984971	0.42	3522	304	326160	None
83	97.71	0.27	Gradient Boost (General Model)	11	0.883	49136	306.8907142857143	1457374	0.58	1400	45	144265	None
8404	72.86	27.61	Gradient Boost (General Model)	11	0.943	3216	297.6054054054054	1747819	0.42	1850	537	12737	None
8408	11.19	2.31	Neural Network (Specific Model)	11	0.911	3395	284.99787234042554	440107	0.48	470	125	12731	None
890	95.71	78.78	Gradient Boost (General Model)	11	0.919	7616	279.68648852088825	2423503	0.29	2657	436	50120	None
892	78.67	0.68	Neural Network (Specific Model)	11	0.92	18435	305.8975195822454	1524289	0.39	1532	111	50042	None
89611	17.61	0.52	Neural Network (Specific Model)	11	0.944	11367	336.25824175824175	388394	0.36	364	48	32731	None
912	6.95	0.78	Neural Network (Specific Model)	11	0.908	7894	166.79835390946502	265607	0.44	486	37	49347	None
92	6.46	1.88	Neural Network (Specific Model)	11	0.868	100451	219.01627906976745	323796	0.41	430	12	139047	None
9495	3.73	0.72	Neural Network (Specific Model)	11	0.866	4722	334.03478260869565	265193	0.54	230	63	11565	None
966	90.24	1.8	Gradient Boost (General Model)	11	0.873	10212	311.6353725015142	1765135	0.61	1651	226	47736	None
97	97.59	1.1	Gradient Boost (General Model)	11	0.881	33449	316.84137548530225	1941328	0.49	1803	96	136511	None
10030	43.98	0.15	Gradient Boost (General Model)	11	0.924	3167	297.7213930348259	969268	0.45	1005	302	11058	None
10068	56.95	9.13	Gradient Boost (General Model)	11	0.932	4168	288.23809523809524	700434	0.28	756	189	11034	None
10460	37.75	6.48	Neural Network (Specific Model)	11	0.911	2836	275.7361827560796	1229994	0.46	1357	425	9660	None
1052	99.82	3.78	Neural Network (Specific Model)	11	0.862	12431	283.962850182704	1617502	0.39	1642	180	45503	None
1079	5.86	3.7	Neural Network (Specific Model)	11	0.902	37475	237.55619596541786	543926	0.61	694	33	45041	None
10809	40.14	0.31	Neural Network (Specific Model)	11	0.902	3560	278.5669642857143	1035398	0.63	1120	296	16979	None
11037	28.59	8.25	Neural Network (Specific Model)	11	0.93	3011	284.3797833935018	1267618	0.49	1385	419	10222	None
113	92.74	105.18	Neural Network (Specific Model)	11	0.881	18464	285.0763573147901	7243807	0.37	7478	689	121970	None
1160	95.81	73.78	Gradient Boost (General Model)	11	0.916	6166	294.414194722475	5286696	0.41	5495	1019	43535	None
11623	35.76	0.01	Neural Network (Specific Model)	11	0.926	3162	286.7662957074722	583348	0.53	629	186	9789	None
11843	15.19	0.0	Neural Network (Specific Model)	11	0.912	3316	304.6180904522613	397911	0.44	398	124	9639	None
1218	76.46	58.21	Neural Network (Specific Model)	11	0.932	5833	319.8734574826116	4579854	0.41	4457	885	42455	None
12494	6.58	0.02	Neural Network (Specific Model)	11	0.893	6038	296.94007490636704	265809	0.4	267	53	13284	None
127	100.0	24.09	Neural Network (Specific Model)	11	0.881	18045	306.724266418258	4476355	0.62	4294	574	112073	None
1271	4.13	0.04	Neural Network (Specific Model)	11	0.876	13685	438.15168539325845	267012	0.56	178	21	41824	None
12764	34.86	1.94	Neural Network (Specific Model)	11	0.941	2773	291.41443298969074	899111	0.49	970	316	9078	None
12884	13.5	0.0	Neural Network (Specific Model)	11	0.9	2932	288.95222929936307	302115	0.58	314	104	9002	None
130278	21.51	0.1	Neural Network (Specific Model)	11	0.9	3265	266.04451038575667	596628	0.56	674	187	9729	None
13297	46.25	10.09	Neural Network (Specific Model)	11	0.935	2617	287.85955362003267	1693182	0.45	1837	627	8784	None
135866	7.21	0.02	Neural Network (Specific Model)	11	0.882	2831	246.9625	268265	0.58	320	91	6751	None
1496	94.46	52.89	Gradient Boost (General Model)	11	0.91	5239	270.2159270998415	4489250	0.62	5048	946	38842	None
150354	6.72	0.03	Neural Network (Specific Model)	11	0.93	6849	226.9177777777778	327936	0.48	450	55	24911	None
15123	5.69	0.2	Neural Network (Specific Model)	11	0.917	17161	292.9059233449477	273459	0.49	287	30	30676	None
1518	51.6	0.0	Neural Network (Specific Model)	11	0.919	6401	289.3517679057117	1039701	0.41	1103	171	38505	Low confidence prediction - substantial (26%) disagreement between completeness prediction models
1535	72.98	30.08	Gradient Boost (General Model)	11	0.945	3245	326.0688092295014	2508452	0.44	2427	768	19904	None
158	92.71	5.16	Gradient Boost (General Model)	11	0.888	43185	324.9885654885655	3164323	0.62	2886	116	174604	None
16084	18.35	0.01	Neural Network (Specific Model)	11	0.929	3177	265.0204498977505	417540	0.43	489	131	7628	None
16477	6.59	0.04	Neural Network (Specific Model)	11	0.916	9775	213.234126984127	349200	0.41	504	46	50651	None
16725	14.54	0.0	Neural Network (Specific Model)	11	0.917	2532	244.56069364161849	276360	0.45	346	105	7400	None
17080	16.51	0.39	Neural Network (Specific Model)	11	0.931	2657	295.25995807127885	453050	0.57	477	164	7273	None
1717	87.84	2.23	Gradient Boost (General Model)	11	0.918	8787	312.3924154987634	2472356	0.59	2426	343	36132	None
17383	25.19	0.11	Neural Network (Specific Model)	11	0.888	3258	299.7358870967742	501725	0.6	496	157	7190	None
19254	15.01	1.46	Neural Network (Specific Model)	11	0.88	2868	233.5	352373	0.48	444	123	6700	None
196942	12.81	1.0	Neural Network (Specific Model)	11	0.874	11044	232.16346153846155	413085	0.34	520	65	62761	None
2003	90.56	36.79	Gradient Boost (General Model)	11	0.909	5264	307.0896334478809	3532279	0.56	3492	738	32898	None
20292	17.27	0.01	Neural Network (Specific Model)	11	0.954	2638	333.2357723577236	386246	0.4	369	143	5297	None
209665	7.41	0.16	Neural Network (Specific Model)	11	0.767	158408	148.33663366336634	349734	0.39	606	3	159160	None
209703	18.79	1.83	Neural Network (Specific Model)	11	0.884	14455	291.98846153846154	1284501	0.41	1300	141	67042	None
209725	10.28	0.27	Neural Network (Specific Model)	11	0.857	20337	243.25979381443298	411131	0.52	485	52	60531	None
209786	61.12	4.02	Gradient Boost (General Model)	11	0.895	33552	227.6731583403895	897509	0.36	1181	67	150418	None
209806	19.12	5.46	Neural Network (Specific Model)	11	0.916	26380	204.36874518860662	864605	0.46	1299	68	126944	None
209808	10.51	0.12	Neural Network (Specific Model)	11	0.885	112381	212.70777027027026	425155	0.5	592	10	125449	None
209817	11.06	0.57	Neural Network (Specific Model)	11	0.899	11775	281.9209225700165	569771	0.56	607	76	114149	None
209821	59.97	9.65	Gradient Boost (General Model)	11	0.873	20988	243.40745341614908	1341053	0.33	1610	137	110170	None
209833	41.29	24.07	Gradient Boost (General Model)	11	0.878	13047	197.31535022354694	2249743	0.41	3355	281	104123	None
209846	56.32	15.89	Gradient Boost (General Model)	11	0.822	10638	177.2132132132132	1286214	0.32	1998	178	99481	None
209866	14.03	2.56	Neural Network (Specific Model)	11	0.876	11891	266.21494370522004	887844	0.45	977	111	92343	None
209885	10.29	0.38	Neural Network (Specific Model)	11	0.929	27128	226.05313351498637	533102	0.44	734	39	85778	None
209915	8.33	1.34	Neural Network (Specific Model)	11	0.888	15203	246.4045643153527	399794	0.44	482	37	79456	None
209933	16.08	0.72	Neural Network (Specific Model)	11	0.91	33401	226.56379821958458	752634	0.51	1011	53	77209	None
209947	9.41	0.52	Neural Network (Specific Model)	11	0.904	31958	223.10361067503925	468826	0.42	637	35	73630	None
209993	17.42	4.28	Neural Network (Specific Model)	11	0.895	20835	199.27572964669739	864976	0.47	1302	78	65015	None
210000	22.59	2.15	Neural Network (Specific Model)	11	0.909	10712	258.71471927162366	561376	0.34	659	73	64403	None
210002	8.18	0.07	Neural Network (Specific Model)	11	0.924	36212	209.67830882352942	368087	0.53	544	20	64178	None
210007	66.28	44.22	Gradient Boost (General Model)	11	0.874	8138	299.5359450726979	2540700	0.59	2476	384	63560	None
210033	55.86	4.15	Gradient Boost (General Model)	11	0.9	17516	211.9717057396928	870705	0.4	1237	81	61065	None
210044	4.12	0.03	Neural Network (Specific Model)	11	0.899	8174	242.6935064935065	311237	0.41	385	44	60424	None
210064	26.39	8.08	Neural Network (Specific Model)	11	0.881	12319	253.83882270497548	1228190	0.41	1427	170	59144	None
210074	6.72	0.43	Neural Network (Specific Model)	11	0.912	19083	281.5422535211268	393018	0.41	426	27	58201	None
210101	6.87	0.44	Neural Network (Specific Model)	11	0.922	32213	218.3968253968254	400625	0.54	567	36	56190	None
210123	16.61	4.76	Neural Network (Specific Model)	11	0.926	5550	217.60438292964244	609901	0.33	867	125	54840	None
210125	8.84	0.06	Neural Network (Specific Model)	11	0.872	19123	256.5495049504951	355508	0.51	404	30	54696	None
210142	10.5	0.94	Neural Network (Specific Model)	11	0.842	18082	178.43004418262151	429662	0.42	679	46	53853	None
210162	8.94	0.01	Neural Network (Specific Model)	11	0.894	23271	282.9054545454545	260705	0.41	275	11	52997	None
210177	13.74	0.88	Neural Network (Specific Model)	11	0.911	16993	223.33050847457628	691211	0.47	944	76	52425	None
210183	11.99	0.49	Neural Network (Specific Model)	11	0.926	35005	227.60416666666666	351882	0.44	480	26	62612	None
210184	5.31	0.15	Neural Network (Specific Model)	11	0.915	18110	230.50577367205543	325974	0.48	433	30	50644	None
210190	6.94	0.1	Neural Network (Specific Model)	11	0.892	23921	240.31887201735358	371516	0.38	461	30	51574	None
210196	20.62	4.88	Neural Network (Specific Model)	11	0.907	7890	244.61738484398217	1084234	0.49	1346	172	38766	None
210204	7.83	0.0	Neural Network (Specific Model)	11	0.925	19072	246.3111111111111	250871	0.3	315	28	50791	None
210227	19.12	12.33	Neural Network (Specific Model)	11	0.868	6640	294.0113085621971	628532	0.6	619	112	48557	None
210250	11.83	0.65	Neural Network (Specific Model)	11	0.877	8924	166.03682170542635	291606	0.38	516	50	36062	None
210259	7.05	0.06	Neural Network (Specific Model)	11	0.692	11994	137.79554655870444	294479	0.37	494	34	47168	None
210265	78.22	13.45	Neural Network (Specific Model)	11	0.873	10557	314.2461059190031	2768844	0.46	2568	356	46794	None
210296	8.17	0.18	Neural Network (Specific Model)	11	0.894	17760	246.54177215189873	325730	0.35	395	37	34898	None
210301	8.08	0.05	Neural Network (Specific Model)	11	0.94	11924	225.23314065510598	371203	0.59	519	44	45440	None
210326	25.01	3.38	Neural Network (Specific Model)	11	0.874	7082	261.2005747126437	1556109	0.41	1740	283	44626	None
210329	11.06	0.45	Neural Network (Specific Model)	11	0.899	17579	243.5742128935532	540313	0.39	667	54	66249	None
210334	24.95	4.19	Neural Network (Specific Model)	11	0.903	5015	256.68400520156047	654340	0.36	769	138	44227	None
210357	26.59	1.11	Neural Network (Specific Model)	11	0.896	12026	270.7608108108108	668623	0.32	740	81	43397	None
210435	57.87	11.78	Gradient Boost (General Model)	11	0.938	6747	346.91733067729086	2226219	0.35	2008	409	41296	None
210448	8.89	0.39	Neural Network (Specific Model)	11	0.912	13621	255.77631578947367	254641	0.5	304	24	40928	None
210457	9.78	0.5	Neural Network (Specific Model)	11	0.917	5815	226.18214285714285	619565	0.42	840	111	40779	None
210474	9.12	1.26	Neural Network (Specific Model)	11	0.873	9948	196.55737704918033	409767	0.42	610	52	40363	None
210510	10.79	3.6	Neural Network (Specific Model)	11	0.886	9765	267.89897698209717	706205	0.47	782	106	39642	None
210512	23.07	7.06	Neural Network (Specific Model)	11	0.545	3796	99.86319018404907	890738	0.3	1630	239	39575	None
210514	8.55	0.64	Neural Network (Specific Model)	11	0.914	5432	191.77887788778878	379450	0.4	606	81	15694	None
210527	9.96	0.22	Neural Network (Specific Model)	11	0.92	7169	204.96723868954757	425745	0.5	641	66	38068	None
210582	18.26	5.04	Neural Network (Specific Model)	11	0.756	10867	153.5347793567689	810603	0.38	1337	110	38421	None
210599	7.73	0.02	Neural Network (Specific Model)	11	0.94	6075	278.5655172413793	257308	0.4	290	58	38029	None
210635	14.13	1.27	Neural Network (Specific Model)	11	0.898	6841	225.6970509383378	560976	0.28	746	95	37259	None
210644	11.02	0.23	Neural Network (Specific Model)	11	0.931	11001	246.84382284382284	340304	0.4	429	44	37171	None
210663	27.09	2.57	Neural Network (Specific Model)	11	0.891	5684	210.281561461794	849845	0.34	1204	175	36797	None
210716	7.03	0.22	Neural Network (Specific Model)	11	0.932	10974	311.83006535947715	306382	0.46	306	37	36061	None
210723	11.46	0.51	Neural Network (Specific Model)	11	0.89	8353	213.25714285714287	550804	0.41	770	92	35874	None
210747	6.79	0.19	Neural Network (Specific Model)	11	0.885	10197	261.0416666666667	423761	0.42	480	55	35587	None
210750	59.68	11.68	Gradient Boost (General Model)	11	0.91	5253	229.1773865944482	1112987	0.3	1477	245	34783	None
210757	14.51	0.2	Neural Network (Specific Model)	11	0.9	8511	267.6929133858268	452490	0.56	508	70	35458	None
210760	57.11	4.92	Gradient Boost (General Model)	11	0.913	6184	245.97981366459626	1038016	0.36	1288	204	35434	None
210816	5.84	1.29	Neural Network (Specific Model)	11	0.899	14361	269.2083333333333	279556	0.55	312	24	34411	None
210962	5.96	0.06	Neural Network (Specific Model)	11	0.944	10711	240.63970588235293	311304	0.35	408	44	32364	None
211032	30.44	3.35	Neural Network (Specific Model)	11	0.929	7709	330.4985250737463	722769	0.46	678	113	31518	None
211041	7.99	9.38	Neural Network (Specific Model)	11	0.846	7295	251.521875	285314	0.39	320	46	51607	None
211103	8.21	0.46	Neural Network (Specific Model)	11	0.855	6723	209.4964539007092	310410	0.41	423	56	17569	None
211132	6.57	0.22	Neural Network (Specific Model)	11	0.921	10952	314.7042253521127	362930	0.52	355	53	29792	None
211160	4.99	0.03	Neural Network (Specific Model)	11	0.855	8881	301.7519379844961	273038	0.31	258	45	29439	None
211175	11.08	0.38	Neural Network (Specific Model)	11	0.89	5713	280.67041198501875	503789	0.4	534	99	29255	None
211203	18.99	3.82	Neural Network (Specific Model)	11	0.885	5522	257.8022875816994	534186	0.33	612	115	28985	None
211226	12.77	1.35	Neural Network (Specific Model)	11	0.9	5538	204.87482614742697	489760	0.32	719	103	28736	None
211290	6.91	0.01	Neural Network (Specific Model)	11	0.899	12387	267.9247311827957	331580	0.52	372	38	27889	None
211323	7.0	0.05	Neural Network (Specific Model)	11	0.954	7641	249.60154241645245	303803	0.46	389	53	27559	None
211462	20.0	0.0	Neural Network (Specific Model)	11	0.9	3165	258.00214822771215	798757	0.49	931	253	13804	None
211492	7.58	0.0	Neural Network (Specific Model)	11	0.893	4270	267.43835616438355	261825	0.52	292	62	25764	None
211541	15.52	0.19	Neural Network (Specific Model)	11	0.868	7570	315.27440633245385	412054	0.57	379	67	25384	None
211573	11.85	0.47	Neural Network (Specific Model)	11	0.873	6193	239.16	306823	0.47	375	59	16946	None
211587	62.77	57.58	Neural Network (Specific Model)	11	0.893	5037	321.3368279569892	4011169	0.47	3720	865	25091	None
211724	66.99	7.67	Gradient Boost (General Model)	11	0.911	5089	285.61030478955007	1294627	0.53	1378	279	23975	None
211897	11.31	0.48	Neural Network (Specific Model)	11	0.874	4754	166.07560137457045	329869	0.46	582	76	22585	None
211915	17.53	16.42	Neural Network (Specific Model)	11	0.843	3130	244.34271419637273	1387258	0.45	1599	436	8562	None
211959	7.73	0.2	Neural Network (Specific Model)	11	0.948	7566	338.97033898305085	252461	0.32	236	45	22170	None
211995	9.1	1.33	Neural Network (Specific Model)	11	0.831	4982	248.2036036036036	496308	0.33	555	113	21891	None
212038	6.52	0.67	Neural Network (Specific Model)	11	0.832	7233	231.50119904076737	346594	0.51	417	62	21617	None
212099	11.51	1.26	Neural Network (Specific Model)	11	0.918	7068	277.0831168831169	347756	0.33	385	62	21307	None
212173	17.35	1.09	Neural Network (Specific Model)	11	0.886	4710	283.48028673835125	534245	0.58	558	119	20858	None
212207	51.12	9.96	Gradient Boost (General Model)	11	0.879	4055	249.1413612565445	810477	0.28	955	214	20674	None
212272	5.28	0.0	Neural Network (Specific Model)	11	0.905	7164	220.93333333333334	284791	0.43	390	50	20309	None
212283	6.91	0.02	Neural Network (Specific Model)	11	0.884	3689	268.8198757763975	292796	0.36	322	83	11260	None
212454	5.74	0.09	Neural Network (Specific Model)	11	0.928	4743	193.89688715953307	319827	0.37	514	74	19358	None
212477	9.62	0.08	Neural Network (Specific Model)	11	0.921	3268	206.8252032520325	329587	0.43	492	100	7068	None
212495	10.95	0.27	Neural Network (Specific Model)	11	0.89	4880	291.984572230014	699962	0.4	713	160	19176	None
212513	9.53	1.8	Neural Network (Specific Model)	11	0.842	10696	278.365	395832	0.53	400	57	19053	None
212711	5.37	0.03	Neural Network (Specific Model)	11	0.944	7736	344.65818181818184	300959	0.4	275	50	18198	None
213117	7.81	0.41	Neural Network (Specific Model)	11	0.937	5913	326.1859756097561	341797	0.4	328	68	16771	None
213204	14.65	4.9	Neural Network (Specific Model)	11	0.839	3985	281.0537634408602	373295	0.62	372	99	11373	None
213458	31.34	4.09	Neural Network (Specific Model)	11	0.953	3434	306.80395136778117	633889	0.47	658	186	9756	None
213636	59.86	1.49	Gradient Boost (General Model)	11	0.929	4879	291.1056910569106	1038643	0.42	1107	235	14972	None
213971	25.7	0.08	Neural Network (Specific Model)	11	0.917	3610	271.5330188679245	563930	0.52	636	159	11169	None
214191	7.11	0.1	Neural Network (Specific Model)	11	0.868	6978	214.17966903073287	310547	0.34	423	65	14159	None
214480	12.95	0.41	Neural Network (Specific Model)	11	0.865	4221	199.54068241469815	262817	0.4	381	64	13580	None
214542	5.52	0.02	Neural Network (Specific Model)	11	0.908	4852	302.92198581560285	282000	0.38	282	65	13470	None
214966	10.33	0.46	Neural Network (Specific Model)	11	0.897	3097	240.72727272727272	449604	0.5	561	141	10603	None
215718	8.24	0.21	Neural Network (Specific Model)	11	0.922	3851	209.828125	347752	0.41	512	94	11723	None
215945	6.3	0.03	Neural Network (Specific Model)	11	0.908	4025	237.1961325966851	282237	0.39	362	79	8943	None
216210	77.08	70.87	Gradient Boost (General Model)	11	0.919	2817	280.14562730269535	4705976	0.42	5157	1602	13244	None
217804	7.8	0.15	Neural Network (Specific Model)	11	0.904	3909	234.27845036319613	320330	0.39	413	88	8904	None
218219	33.69	5.91	Neural Network (Specific Model)	11	0.924	3100	250.91990291262135	670063	0.6	824	216	6413	None
